,accuracy,kappa,f1,roc_auc
0,0.1219,0.020789021222183957,0.04453622954630329,0.5104487878867074
1,0.1295,0.023046506858174443,0.04562682994758157,0.5117278582726975
2,0.116,0.014727812985530941,0.036722030885097456,0.5075062970010421
3,0.118,0.023686667622317303,0.044599428006518435,0.5117940540097208
4,0.122,0.02041563162272375,0.049232462642184865,0.5101466024745879
5,0.124,0.022068487022173344,0.04650039625013413,0.5110691276754888
