,accuracy,kappa,f1,roc_auc
0,0.1209,0.025052558449931508,0.037839472429825036,0.5125189168103415
1,0.134,0.030125739270135954,0.044763283172414535,0.5150633153597385
2,0.1085,0.01778589770815786,0.03295285685613585,0.508865850190963
3,0.124,0.02901160364386679,0.03783481981837374,0.5144897492220392
4,0.1235,0.02459951129820359,0.03925260182147049,0.5122997295579148
5,0.1145,0.023740040329293333,0.034393800480730576,0.5118759397210514
