,accuracy,kappa,f1,roc_auc
0,0.3543,0.2825755187766311,0.32838732112786356,0.6413023774120657
1,0.346,0.27171309727669135,0.3220640038004322,0.6358424576235939
2,0.3595,0.2880447937094507,0.3353028634270769,0.6441181518333263
3,0.3485,0.27766773713757975,0.32110846890874073,0.6388998534995606
4,0.351,0.2790392893038147,0.32758348116435876,0.6395513040570379
5,0.3665,0.2964126764556191,0.3358777883387092,0.64810012004681
