,accuracy,kappa,f1,roc_auc
0,0.3665,0.29598646688395375,0.3427997043125182,0.6480644757249362
1,0.3595,0.2877273079845436,0.3373390915325283,0.6441338987387618
2,0.3735,0.3030604988540547,0.3496092756133601,0.6513366879394737
3,0.384,0.3137740367075189,0.35783780291382516,0.6568474630063099
4,0.3635,0.2946907332446109,0.34025904256202,0.647491443915123
5,0.352,0.2806797576290405,0.32895330894085767,0.6405128850250126
