,accuracy,kappa,f1,roc_auc
0,0.3438,0.27121667290970053,0.32837326601807765,0.6357266288351895
1,0.3405,0.2666532673821662,0.3223520493428064,0.6333098763120519
2,0.345,0.27209645666556836,0.33109716413879414,0.6361269365645075
3,0.3535,0.2826355072676845,0.3407569069271457,0.641596275197591
4,0.339,0.2646283744977348,0.3257843011240439,0.6324994477942802
5,0.341,0.2700697587353488,0.32187590855759796,0.6351006083075166
