,accuracy,kappa,f1,roc_auc
0,0.3878,0.31963803113439293,0.3784635595812308,0.6599328308591894
1,0.383,0.31568457606271305,0.37780294959500493,0.658180418375749
2,0.374,0.30365370454004437,0.3659846322577207,0.6520304453336567
3,0.3905,0.32305400935007367,0.3758656839759805,0.6615893017989919
4,0.39,0.3214513155223573,0.38049145348141483,0.6606923538267827
5,0.4015,0.3343465501967764,0.392173078596033,0.6671716349607666
