,accuracy,kappa,f1,roc_auc
0,0.3756,0.3066049791859354,0.35632577170979174,0.6534282225217303
1,0.378,0.3093949489235389,0.35766593459235835,0.6547615080382214
2,0.377,0.30935877065861184,0.354598857520991,0.6547615314248636
3,0.373,0.3044302082521535,0.3569171636561177,0.6523029464980364
4,0.375,0.30557638826390765,0.3573087110008732,0.6530335916465063
5,0.375,0.30426457983146504,0.35513819177861844,0.6522815350010234
