,accuracy,kappa,f1,roc_auc
0,0.3806,0.3122468857948049,0.3651915743643385,0.6562570695276788
1,0.3905,0.322041439452294,0.3754741309389971,0.6610141209205491
2,0.386,0.31904548809410915,0.36640708263567795,0.6596376842439651
3,0.3725,0.3030170752486092,0.3592871613019287,0.651875245562255
4,0.369,0.2995879390375107,0.3565078062700004,0.6499823899547158
5,0.385,0.3175424871415017,0.36828169067508826,0.6587759069569092
