,accuracy,kappa,f1,roc_auc
0,0.4358,0.37294701094856947,0.4321306958042889,0.686574145667153
1,0.447,0.38474495703645106,0.4443808195912661,0.6922837574682636
2,0.4365,0.3736541831925352,0.43522672712651683,0.6871921320797164
3,0.429,0.3660488048049282,0.42339727572417735,0.6832422731278961
4,0.435,0.3726817328529075,0.43086059935582927,0.6864269328701496
5,0.4315,0.36760537685602546,0.42678805722365504,0.6837256327897393
