,accuracy,kappa,f1,roc_auc
0,0.4368,0.37422668960930844,0.4374565793192227,0.6872282463076698
1,0.433,0.3696427975852983,0.4320302697892075,0.684803644699798
2,0.4275,0.36413722862681963,0.431655728530801,0.6824358704710017
3,0.441,0.3790508531246989,0.4412984688408509,0.6895809286383087
4,0.447,0.38544152081552907,0.44685874617997884,0.6927141968947089
5,0.4355,0.3728610478941963,0.4354396832552753,0.6866065908345309
