,accuracy,kappa,f1,roc_auc
0,0.4387,0.37643865491817635,0.43208320542275325,0.6883273044177093
1,0.4445,0.3823285934048706,0.4413182980008896,0.6914422231656686
2,0.439,0.3771082277230141,0.43298948253087455,0.6886115930762418
3,0.447,0.38569326264917836,0.4408745687077672,0.6930327373814339
4,0.4315,0.36907922189766773,0.42050258260139756,0.6845538689319258
5,0.4315,0.3679839689161508,0.4247310952728375,0.6839960995332762
