,accuracy,kappa,f1,roc_auc
0,0.4372,0.37456236249856023,0.437006412147183,0.687368996028658
1,0.4605,0.40031684834546644,0.4600343716836499,0.7002788502540147
2,0.4355,0.37270860147632945,0.4370471863639204,0.6863714302123612
3,0.423,0.3578984472437624,0.42133635377261774,0.6788264574841961
4,0.437,0.37423776908540074,0.4347466575388463,0.687063907619385
5,0.43,0.36765014634184223,0.4318674913768803,0.6843043345733328
