,accuracy,kappa,f1,roc_auc
0,0.445,0.383288968412176,0.43911709504987795,0.6917513988608011
1,0.438,0.3750304074951869,0.43425463257437436,0.6877776803927643
2,0.4495,0.38833792079892737,0.443935442614924,0.694175762637108
3,0.448,0.3864824409774158,0.44066115163135944,0.6931988219585821
4,0.45,0.3884487418583763,0.4428466784066114,0.6942148217735711
5,0.4395,0.3781453309309736,0.4338875700221203,0.6893899075419799
