,accuracy,kappa,f1,roc_auc
0,0.4436,0.3820171171210229,0.43423363064936993,0.6911747822994423
1,0.432,0.3683388172755998,0.42418203880667266,0.6844441818919279
2,0.4435,0.3816786895810359,0.43631855433364886,0.6910346565714518
3,0.443,0.38165885830579527,0.4324349267493628,0.6909833452578635
4,0.4465,0.3852696275716846,0.43468442411613667,0.6926667320714859
5,0.453,0.393139592870999,0.44354820924102867,0.6967449957044825
