,accuracy,kappa,f1,roc_auc
0,0.417,0.35221334213741956,0.40393364231064616,0.676200679360841
1,0.4255,0.3615975063965262,0.4138011333373608,0.6807976637733777
2,0.4155,0.3506603517598965,0.39867983915106137,0.6752831444250028
3,0.4155,0.35083361515706324,0.40110437556757644,0.6754176521882409
4,0.414,0.3493055141083279,0.40086640551425606,0.6749402732698645
5,0.4145,0.3486697232652839,0.4052164579829761,0.6745646631477193
