,accuracy,kappa,f1,roc_auc
0,0.2841,0.20462056440154702,0.23635414379228886,0.6024159147586533
1,0.2935,0.21239389892332627,0.24957961320884986,0.6061947928038981
2,0.2805,0.1994824172626971,0.23742065262093942,0.5999835543803133
3,0.275,0.19485842140610476,0.22418087482520854,0.5974043391822678
4,0.2835,0.20517980934853863,0.23441903894366142,0.6028331988133927
5,0.288,0.21118827506706828,0.23617053936278498,0.605663688613395
