,accuracy,kappa,f1,roc_auc
0,0.4204,0.35600215174981464,0.41704138411321884,0.6780986480014024
1,0.412,0.34672763875371637,0.40895518136419773,0.6734015286618759
2,0.433,0.3698307295320715,0.4296939642961637,0.6848481060090238
3,0.4145,0.3492311368726416,0.41111416832535624,0.6745313328692926
4,0.4285,0.3648593869253832,0.42245879577167944,0.6825949427865792
5,0.414,0.34936186666526037,0.41298481080869703,0.6751173296802405
