,accuracy,kappa,f1,roc_auc
0,0.4328,0.36933859215946296,0.424231799325458,0.6847490401010736
1,0.4225,0.35828752219255655,0.4150907357107286,0.6794627560290099
2,0.442,0.3789388480150391,0.43365673383032055,0.6893554426812907
3,0.441,0.37872684013969193,0.4313632384404096,0.6896036948704845
4,0.4315,0.36832649020364394,0.42169560086632324,0.6841639661609504
5,0.427,0.3624132602463833,0.41935268777950796,0.6811593407636328
