,accuracy,kappa,f1,roc_auc
0,0.4408,0.37846328364223936,0.43831855500235195,0.6893009074265297
1,0.442,0.3791679125494587,0.4385099726002304,0.6895296951116003
2,0.4285,0.36466503728910415,0.42616721111944084,0.6823138205321495
3,0.45,0.388976299223861,0.44599079066839414,0.6946621108207345
4,0.4445,0.3831103840956862,0.4429902543571221,0.6915072395383047
5,0.439,0.3763967850530868,0.4379345462665725,0.6884916711298599
