,accuracy,kappa,f1,roc_auc
0,0.325,0.251194531787082,0.28125550614731837,0.625666952632459
1,0.332,0.25997011630821465,0.2872408215111858,0.6300774160997565
2,0.3415,0.26747159505696294,0.3012600521588024,0.6337837817773434
3,0.297,0.22017538288917238,0.2515596257912162,0.6100607296533157
4,0.339,0.26670621571872366,0.2925180913360401,0.633458078708718
5,0.3155,0.24164934896233636,0.27369893993934746,0.6209547569231616
