,accuracy,kappa,f1,roc_auc
0,0.3085,0.2314890162313331,0.2691222332564773,0.6158324871615125
1,0.2955,0.2206257064635242,0.26085945870812294,0.6104211109838521
2,0.3085,0.2299361620976026,0.26815158625268887,0.6149505149800614
3,0.3085,0.2312829487385787,0.26510361450367886,0.61582578457284
4,0.3115,0.2324932376355886,0.2723067360829686,0.6162435170329352
5,0.3185,0.24310702622137148,0.27918977073492707,0.621721508237874
