,accuracy,kappa,f1,roc_auc
0,0.2854,0.2071542822429743,0.242527691564572,0.6037020926853507
1,0.2795,0.2015519038360416,0.23938458650071812,0.600999133548399
2,0.2755,0.19562540125052763,0.23151566239645077,0.5979855057017127
3,0.2855,0.20706967576973623,0.24285802788691593,0.6036153491316911
4,0.2905,0.21437619587555812,0.2470400784281777,0.6072891013237915
5,0.296,0.2171482344830079,0.25184010261059736,0.6086213737211592
